166	1.033730838656020978e+01
167	1.036969097059299472e+01
168	1.040197223772564961e+01
169	1.043415310428346565e+01
170	1.046623447295198694e+01
171	1.049821723305880106e+01
172	1.053010226084781209e+01
173	1.056189041974638698e+01
174	1.059358256062552428e+01
175	1.062517952205328342e+01
176	1.065668213054165392e+01
177	1.068809120078718600e+01
178	1.071940753590538442e+01
179	1.075063192765925102e+01
180	1.078176515668203450e+01
181	1.081280799269439719e+01
182	1.084376119471618694e+01
183	1.087462551127297239e+01
184	1.090540168059744097e+01
185	1.093609043082594212e+01
186	1.096669248019015264e+01
187	1.099720853720416081e+01
188	1.102763930084701904e+01
189	1.105798546074089295e+01
190	1.108824769732500926e+01
191	1.111842668202543827e+01
192	1.114852307742086523e+01
193	1.117853753740450706e+01
194	1.120847070734220274e+01
195	1.123832322422684626e+01
196	1.126809571682925259e+01
197	1.129778880584555623e+01
198	1.132740310404120621e+01
199	1.135693921639171933e+01
200	1.138639774022021989e+01
201	1.141577926533189036e+01
202	1.144508437414537738e+01
203	1.147431364182131475e+01
204	1.150346763638793846e+01
205	1.153254691886396266e+01
206	1.156155204337871290e+01
207	1.159048355728968005e+01
208	1.161934200129747197e+01
209	1.164812790955827992e+01
210	1.167684180979391861e+01
211	1.170548422339954264e+01
212	1.173405566554897561e+01
213	1.176255664529786493e+01
214	1.179098766568465173e+01
215	1.181934922382936470e+01
216	1.184764181103038894e+01
217	1.187586591285919546e+01
218	1.190402200925307419e+01
219	1.193211057460601765e+01
220	1.196013207785764365e+01
221	1.198808698258037708e+01
222	1.201597574706479676e+01
223	1.204379882440325211e+01
224	1.207155666257184201e+01
225	1.209924970451064752e+01
226	1.212687838820245645e+01
227	1.215444314674984483e+01
228	1.218194440845075910e+01
229	1.220938259687259020e+01
230	1.223675813092479814e+01
231	1.226407142493009594e+01
232	1.229132288869427114e+01
233	1.231851292757460037e+01
234	1.234564194254700098e+01
235	1.237271033027184153e+01
236	1.239971848315850700e+01
237	1.242666678942871528e+01
238	1.245355563317865411e+01
239	1.248038539443992079e+01
240	1.250715644923930014e+01
241	1.253386916965745179e+01
242	1.256052392388646055e+01
243	1.258712107628635835e+01
244	1.261366098744055186e+01
245	1.264014401421022882e+01
246	1.266657050978782273e+01
247	1.269294082374939947e+01
248	1.271925530210617872e+01
249	1.274551428735504999e+01
250	1.277171811852822714e+01
251	1.279786713124193298e+01
252	1.282396165774430763e+01
253	1.285000202696237359e+01
254	1.287598856454820684e+01
255	1.290192159292427654e+01
256	1.292780143132796411e+01
257	1.295362839585535042e+01
258	1.297940279950415743e+01
259	1.300512495221601306e+01
260	1.303079516091791845e+01
261	1.305641372956304913e+01
262	1.308198095917080117e+01
263	1.310749714786617659e+01
264	1.313296259091849905e+01
265	1.315837758077944031e+01
266	1.318374240712041434e+01
267	1.320905735686934968e+01
268	1.323432271424680806e+01
269	1.325953876080152227e+01
270	1.328470577544532993e+01
271	1.330982403448751228e+01
272	1.333489381166858223e+01
273	1.335991537819350583e+01
274	1.338488900276432325e+01
275	1.340981495161233816e+01
276	1.343469348852968714e+01
277	1.345952487490040994e+01
278	1.348430936973105077e+01
279	1.350904722968072846e+01
280	1.353373870909073062e+01
281	1.355838406001363516e+01
282	1.358298353224194344e+01
283	1.360753737333627811e+01
284	1.363204582865314407e+01
285	1.365650914137219196e+01
286	1.368092755252309800e+01
287	1.370530130101202282e+01
288	1.372963062364761377e+01
289	1.375391575516663956e+01
290	1.377815692825920557e+01
291	1.380235437359356609e+01
292	1.382650831984058293e+01
293	1.385061899369777727e+01
294	1.387468661991302632e+01
295	1.389871142130788151e+01
296	1.392269361880055278e+01
297	1.394663343142851630e+01
298	1.397053107637080060e+01
299	1.399438676896991751e+01
300	1.401820072275347151e+01
301	1.404197314945544761e+01
302	1.406570425903716348e+01
303	1.408939425970793380e+01
304	1.411304335794539355e+01
305	1.413665175851554601e+01
306	1.416021966449251757e+01
307	1.418374727727798934e+01
308	1.420723479662036937e+01
309	1.423068242063368416e+01
310	1.425409034581618073e+01
311	1.427745876706866568e+01
312	1.430078787771256721e+01
313	1.432407786950775552e+01
314	1.434732893267010034e+01
315	1.437054125588875131e+01
316	1.439371502634320343e+01
317	1.441685042972010500e+01
318	1.443994765022983273e+01
319	1.446300687062279700e+01
320	1.448602827220557820e+01
321	1.450901203485678437e+01
322	1.453195833704271323e+01
323	1.455486735583275149e+01
324	1.457773926691465149e+01
325	1.460057424460947573e+01
326	1.462337246188641693e+01
327	1.464613409037740865e+01
328	1.466885930039147112e+01
329	1.469154826092894339e+01
330	1.471420113969545618e+01
331	1.473681810311573948e+01
332	1.475939931634724722e+01
333	1.478194494329357944e+01
334	1.480445514661772499e+01
335	1.482693008775516574e+01
336	1.484936992692671787e+01
337	1.487177482315130028e+01
338	1.489414493425845087e+01
339	1.491648041690073256e+01
340	1.493878142656591912e+01
341	1.496104811758908681e+01
342	1.498328064316448760e+01
343	1.500547915535728727e+01
344	1.502764380511515441e+01
345	1.504977474227970369e+01
346	1.507187211559774198e+01
347	1.509393607273243632e+01
348	1.511596676027429353e+01
349	1.513796432375199252e+01
350	1.515992890764312406e+01
351	1.518186065538472107e+01
352	1.520375970938370358e+01
353	1.522562621102720648e+01
354	1.524746030069269764e+01
355	1.526926211775803388e+01
356	1.529103180061140321e+01
357	1.531276948666104332e+01
358	1.533447531234495642e+01
359	1.535614941314042881e+01
360	1.537779192357342950e+01
361	1.539940297722795215e+01
362	1.542098270675514371e+01
363	1.544253124388242071e+01
364	1.546404871942240788e+01
365	1.548553526328176488e+01
366	1.550699100446996148e+01
367	1.552841607110784850e+01
368	1.554981059043623759e+01
369	1.557117468882427325e+01
370	1.559250849177777987e+01
371	1.561381212394744544e+01
372	1.563508570913695017e+01
373	1.565632937031097249e+01
374	1.567754322960310631e+01
375	1.569872740832369296e+01
376	1.571988202696751991e+01
377	1.574100720522149821e+01
378	1.576210306197215161e+01
379	1.578316971531311808e+01
380	1.580420728255246665e+01
381	1.582521588022001957e+01
382	1.584619562407451099e+01
383	1.586714662911070128e+01
384	1.588806900956638479e+01
385	1.590896287892936023e+01
386	1.592982834994423413e+01
387	1.595066553461926340e+01
388	1.597147454423298818e+01
389	1.599225548934089680e+01
390	1.601300847978195208e+01
391	1.603373362468504482e+01
392	1.605443103247541714e+01
393	1.607510081088094367e+01
394	1.609574306693839674e+01
395	1.611635790699963877e+01
396	1.613694543673767612e+01
397	1.615750576115274129e+01
398	1.617803898457822953e+01
399	1.619854521068661057e+01
400	1.621902454249525150e+01
401	1.623947708237217569e+01
402	1.625990293204178272e+01
403	1.628030219259045452e+01
404	1.630067496447216513e+01
405	1.632102134751395539e+01
406	1.634134144092139707e+01
407	1.636163534328397873e+01
408	1.638190315258043839e+01
409	1.640214496618404283e+01
410	1.642236088086775680e+01
411	1.644255099280943000e+01
412	1.646271539759691649e+01
413	1.648285419023305920e+01
414	1.650296746514071344e+01
415	1.652305531616766032e+01
416	1.654311783659151658e+01
417	1.656315511912450589e+01
418	1.658316725591828344e+01
419	1.660315433856861489e+01
420	1.662311645812009075e+01
421	1.664305370507070236e+01
422	1.666296616937643194e+01
423	1.668285394045578229e+01
424	1.670271710719422842e+01
425	1.672255575794865834e+01
426	1.674236998055175718e+01
427	1.676215986231631305e+01
428	1.678192549003952294e+01
429	1.680166695000724175e+01
430	1.682138432799814609e+01
431	1.684107770928792291e+01
432	1.686074717865334094e+01
433	1.688039282037635758e+01
434	1.690001471824810864e+01
435	1.691961295557290157e+01
436	1.693918761517214833e+01
437	1.695873877938827690e+01
438	1.697826653008858244e+01
439	1.699777094866905003e+01
440	1.701725211605812405e+01
441	1.703671011272044922e+01
442	1.705614501866060451e+01
443	1.707555691342670556e+01
444	1.709494587611410665e+01
445	1.711431198536891429e+01
446	1.713365531939161812e+01
447	1.715297595594053703e+01
448	1.717227397233534347e+01
449	1.719154944546051311e+01
450	1.721080245176870349e+01
451	1.723003306728416817e+01
452	1.724924136760608562e+01
453	1.726842742791186325e+01
454	1.728759132296042722e+01
455	1.730673312709545897e+01
456	1.732585291424860685e+01
457	1.734495075794268359e+01
458	1.736402673129479979e+01
459	1.738308090701948672e+01
460	1.740211335743177301e+01
461	1.742112415445027196e+01
462	1.744011336960017289e+01
463	1.745908107401626452e+01
464	1.747802733844590151e+01
465	1.749695223325192117e+01
466	1.751585582841558519e+01
467	1.753473819353944663e+01
468	1.755359939785020273e+01
469	1.757243951020152295e+01
470	1.759125859907686262e+01
471	1.761005673259221638e+01
472	1.762883397849888212e+01
473	1.764759040418617175e+01
474	1.766632607668411126e+01
475	1.768504106266608744e+01
476	1.770373542845153381e+01
477	1.772240924000850981e+01
478	1.774106256295631923e+01
479	1.775969546256804676e+01
480	1.777830800377314802e+01
481	1.779690025115993279e+01
482	1.781547226897808400e+01
483	1.783402412114111968e+01
484	1.785255587122884080e+01
485	1.787106758248977556e+01
486	1.788955931784355968e+01
487	1.790803113988334516e+01
488	1.792648311087814150e+01
489	1.794491529277516051e+01
490	1.796332774720213976e+01
491	1.798172053546961990e+01
492	1.800009371857324680e+01
493	1.801844735719599555e+01
494	1.803678151171041932e+01
495	1.805509624218087694e+01
496	1.807339160836567160e+01
497	1.809166766971929619e+01
498	1.810992448539454003e+01
499	1.812816211424461343e+01
500	1.814638061482530063e+01
501	1.816458004539701321e+01
502	1.818276046392690048e+01
503	1.820092192809088516e+01
504	1.821906449527570260e+01
505	1.823718822258094008e+01
506	1.825529316682101921e+01
507	1.827337938452717481e+01
508	1.829144693194943727e+01
509	1.830949586505858662e+01
510	1.832752623954808158e+01
511	1.834553811083593544e+01
512	1.836353153406667715e+01
513	1.838150656411318096e+01
514	1.839946325557857421e+01
515	1.841740166279802793e+01
516	1.843532183984065043e+01
517	1.845322384051126363e+01
518	1.847110771835221854e+01
519	1.848897352664516447e+01
520	1.850682131841283251e+01
521	1.852465114642081190e+01
522	1.854246306317921622e+01
523	1.856025712094447400e+01
524	1.857803337172102687e+01
525	1.859579186726296740e+01
526	1.861353265907581900e+01
527	1.863125579841808488e+01
528	1.864896133630298181e+01
529	1.866664932350006012e+01
530	1.868431981053678470e+01
531	1.870197284770019763e+01
532	1.871960848503848496e+01
533	1.873722677236253986e+01
534	1.875482775924757206e+01
535	1.877241149503464257e+01
536	1.878997802883218782e+01
537	1.880752740951756152e+01
538	1.882505968573857302e+01
539	1.884257490591494744e+01
540	1.886007311823984267e+01
541	1.887755437068133091e+01
542	1.889501871098382324e+01
543	1.891246618666959733e+01
544	1.892989684504015457e+01
545	1.894731073317769798e+01
546	1.896470789794654621e+01
547	1.898208838599453685e+01
548	1.899945224375439778e+01
549	1.901679951744515051e+01
550	1.903413025307346729e+01
551	1.905144449643508509e+01
552	1.906874229311604552e+01
553	1.908602368849412656e+01
554	1.910328872774016773e+01
555	1.912053745581928510e+01
556	1.913776991749230660e+01
557	1.915498615731697285e+01
558	1.917218621964927294e+01
559	1.918937014864468438e+01
560	1.920653798825946623e+01
561	1.922368978225187774e+01
562	1.924082557418345374e+01
563	1.925794540742020899e+01
564	1.927504932513389946e+01
565	1.929213737030319109e+01
566	1.930920958571487844e+01
567	1.932626601396510324e+01
568	1.934330669746050191e+01
569	1.936033167841939928e+01
570	1.937734099887298100e+01
571	1.939433470066643039e+01
572	1.941131282546008308e+01
573	1.942827541473058517e+01
574	1.944522250977198041e+01
575	1.946215415169686125e+01
576	1.947907038143749148e+01
577	1.949597123974686852e+01
578	1.951285676719984252e+01
579	1.952972700419421059e+01
580	1.954658199095175419e+01
581	1.956342176751937245e+01
582	1.958024637377008403e+01
583	1.959705584940410361e+01
584	1.961385023394985794e+01
585	1.963062956676509785e+01
586	1.964739388703782552e+01
587	1.966414323378738160e+01
588	1.968087764586545063e+01
589	1.969759716195702381e+01
590	1.971430182058144354e+01
591	1.973099166009336258e+01
592	1.974766671868376733e+01
593	1.976432703438086591e+01
594	1.978097264505114339e+01
595	1.979760358840030321e+01
596	1.981421990197415184e+01
597	1.983082162315962194e+01
598	1.984740878918568185e+01
599	1.986398143712426290e+01
600	1.988053960389119013e+01
601	1.989708332624708120e+01
602	1.991361264079826299e+01
603	1.993012758399768458e+01
604	1.994662819214581617e+01
605	1.996311450139153365e+01
606	1.997958654773297127e+01
607	1.999604436701843824e+01
608	2.001248799494727848e+01
609	2.002891746707070908e+01
610	2.004533281879271556e+01
611	2.006173408537086544e+01
612	2.007812130191718225e+01
613	2.009449450339895549e+01
614	2.011085372463959686e+01
615	2.012719900031943610e+01
616	2.014353036497658778e+01
617	2.015984785300771165e+01
618	2.017615149866885105e+01
619	2.019244133607622516e+01
620	2.020871739920703192e+01
621	2.022497972190022608e+01
622	2.024122833785730080e+01
623	2.025746328064309054e+01
624	2.027368458368651716e+01
625	2.028989228028137148e+01
626	2.030608640358704875e+01
627	2.032226698662937991e+01
628	2.033843406230126050e+01
629	2.035458766336351033e+01
630	2.037072782244555214e+01
631	2.038685457204615403e+01
632	2.040296794453416140e+01
633	2.041906797214925007e+01
634	2.043515468700260129e+01
635	2.045122812107761945e+01
636	2.046728830623067097e+01
637	2.048333527419178424e+01
638	2.049936905656531039e+01
639	2.051538968483065162e+01
640	2.053139719034295041e+01
641	2.054739160433373968e+01
642	2.056337295791167108e+01
643	2.057934128206313318e+01
644	2.059529660765299397e+01
645	2.061123896542518352e+01
646	2.062716838600341518e+01
647	2.064308489989180373e+01
648	2.065898853747554043e+01
649	2.067487932902153958e+01
650	2.069075730467905672e+01
651	2.070662249448034942e+01
652	2.072247492834129190e+01
653	2.073831463606202874e+01
654	2.075414164732758948e+01
655	2.076995599170846063e+01
656	2.078575769866129619e+01
657	2.080154679752943991e+01
658	2.081732331754358967e+01
659	2.083308728782237651e+01
660	2.084883873737295801e+01
661	2.086457769509163285e+01
662	2.088030418976441638e+01
663	2.089601825006761970e+01
664	2.091171990456846075e+01
665	2.092740918172563980e+01
666	2.094308610988985819e+01
667	2.095875071730447559e+01
668	2.097440303210600021e+01
669	2.099004308232471061e+01
670	2.100567089588518144e+01
671	2.102128650060684834e+01
672	2.103688992420453374e+01
673	2.105248119428906506e+01
674	2.106806033836774361e+01
675	2.108362738384492374e+01
676	2.109918235802254571e+01
677	2.111472528810066152e+01
678	2.113025620117797132e+01
679	2.114577512425233863e+01
680	2.116128208422135870e+01
681	2.117677710788278489e+01
682	2.119226022193513614e+01
683	2.120773145297818374e+01
684	2.122319082751342734e+01
685	2.123863837194464566e+01
686	2.125407411257835832e+01
687	2.126949807562436234e+01
688	2.128491028719621170e+01
689	2.130031077331170764e+01
690	2.131569955989337117e+01
691	2.133107667276898312e+01
692	2.134644213767201393e+01
693	2.136179598024209625e+01
694	2.137713822602558267e+01
695	2.139246890047591876e+01
696	2.140778802895417954e+01
697	2.142309563672952066e+01
698	2.143839174897962607e+01
699	2.145367639079116984e+01
700	2.146894958716032420e+01
701	2.148421136299316103e+01
702	2.149946174310610658e+01
703	2.151470075222642464e+01
704	2.152992841499263221e+01
705	2.154514475595496847e+01
706	2.156034979957581754e+01
707	2.157554357023015257e+01
708	2.159072609220596206e+01
709	2.160589738970470464e+01
710	2.162105748684172468e+01
711	2.163620640764667513e+01
712	2.165134417606395445e+01
713	2.166647081595311164e+01
714	2.168158635108929033e+01
715	2.169669080516360538e+01
716	2.171178420178361179e+01
717	2.172686656447366715e+01
718	2.174193791667536502e+01
719	2.175699828174792927e+01
720	2.177204768296861914e+01
721	2.178708614353315198e+01
722	2.180211368655606563e+01
723	2.181713033507113053e+01
724	2.183213611203177607e+01
725	2.184713104031141384e+01
726	2.186211514270387468e+01
727	2.187708844192378166e+01
728	2.189205096060695155e+01
729	2.190700272131073945e+01
730	2.192194374651444377e+01
731	2.193687405861968287e+01
732	2.195179367995075737e+01
733	2.196670263275503743e+01
734	2.198160093920330382e+01
735	2.199648862139016003e+01
736	2.201136570133435910e+01
737	2.202623220097916601e+01
738	2.204108814219276624e+01
739	2.205593354676856777e+01
740	2.207076843642557407e+01
741	2.208559283280876429e+01
742	2.210040675748941652e+01
743	2.211521023196545244e+01
744	2.213000327766179964e+01
745	2.214478591593078249e+01
746	2.215955816805235656e+01
747	2.217432005523454208e+01
748	2.218907159861374367e+01
749	2.220381281925504169e+01
750	2.221854373815260786e+01
751	2.223326437622995400e+01
752	2.224797475434035121e+01
753	2.226267489326706084e+01
754	2.227736481372373945e+01
755	2.229204453635473726e+01
756	2.230671408173541437e+01
757	2.232137347037246755e+01
758	2.233602272270424649e+01
759	2.235066185910109482e+01
760	2.236529089986563790e+01
761	2.237990986523309189e+01
762	2.239451877537160129e+01
763	2.240911765038254444e+01
764	2.242370651030082485e+01
765	2.243828537509518739e+01
766	2.245285426466852741e+01
767	2.246741319885816779e+01
768	2.248196219743622137e+01
769	2.249650128010982542e+01
770	2.251103046652145778e+01
771	2.252554977624924959e+01
772	2.254005922880725521e+01
773	2.255455884364578978e+01
774	2.256904864015164591e+01
775	2.258352863764845253e+01
776	2.259799885539691999e+01
777	2.261245931259515274e+01
778	2.262691002837890153e+01
779	2.264135102182188319e+01
780	2.265578231193602221e+01
781	2.267020391767176335e+01
782	2.268461585791833812e+01
783	2.269901815150402058e+01
784	2.271341081719642929e+01
785	2.272779387370279025e+01
786	2.274216733967021042e+01
787	2.275653123368591935e+01
788	2.277088557427760662e+01
789	2.278523037991358535e+01
790	2.279956566900316162e+01
791	2.281389145989682632e+01
792	2.282820777088654651e+01
793	2.284251462020601764e+01
794	2.285681202603094420e+01
795	2.287110000647924224e+01
796	2.288537857961135913e+01
797	2.289964776343049024e+01
798	2.291390757588283122e+01
799	2.292815803485787640e+01
800	2.294239915818857867e+01
801	2.295663096365169409e+01
802	2.297085346896795954e+01
803	2.298506669180240536e+01
804	2.299927064976449032e+01
805	2.301346536040849600e+01
806	2.302765084123363692e+01
807	2.304182710968435899e+01
808	2.305599418315058458e+01
809	2.307015207896792219e+01
810	2.308430081441793291e+01
811	2.309844040672832932e+01
812	2.311257087307324554e+01
813	2.312669223057346812e+01
814	2.314080449629660663e+01
815	2.315490768725742043e+01
816	2.316900182041797152e+01
817	2.318308691268788380e+01
818	2.319716298092456341e+01
819	2.321123004193340478e+01
820	2.322528811246806768e+01
821	2.323933720923064428e+01
822	2.325337734887190422e+01
823	2.326740854799150426e+01
824	2.328143082313821566e+01
825	2.329544419081014794e+01
826	2.330944866745495858e+01
827	2.332344426947004123e+01
828	2.333743101320279223e+01
829	2.335140891495079529e+01
830	2.336537799096202406e+01
831	2.337933825743505878e+01
832	2.339328973051931015e+01
833	2.340723242631521472e+01
834	2.342116636087443737e+01
835	2.343509155020008095e+01
836	2.344900801024692427e+01
837	2.346291575692155362e+01
838	2.347681480608263982e+01
839	2.349070517354108389e+01
840	2.350458687506026223e+01
841	2.351845992635619709e+01
842	2.353232434309774135e+01
843	2.354618014090685563e+01
844	2.356002733535866511e+01
845	2.357386594198180418e+01
846	2.358769597625850523e+01
847	2.360151745362483311e+01
848	2.361533038947089480e+01
849	2.362913479914097792e+01
850	2.364293069793377811e+01
851	2.365671810110260864e+01
852	2.367049702385551413e+01
853	2.368426748135554405e+01
854	2.369802948872087001e+01
855	2.371178306102502376e+01
856	2.372552821329702866e+01
857	2.373926496052164481e+01
858	2.375299331763948985e+01
859	2.376671329954725564e+01
860	2.378042492109787176e+01
861	2.379412819710072213e+01
862	2.380782314232175878e+01
863	2.382150977148372561e+01
864	2.383518809926634319e+01
865	2.384885814030642592e+01
866	2.386251990919815213e+01
867	2.387617342049312086e+01
868	2.388981868870060765e+01
869	2.390345572828774223e+01
870	2.391708455367961150e+01
871	2.393070517925947271e+01
872	2.394431761936895597e+01
873	2.395792188830814595e+01
874	2.397151800033583413e+01
875	2.398510596966962538e+01
876	2.399868581048615468e+01
877	2.401225753692121501e+01
878	2.402582116306992077e+01
879	2.403937670298688545e+01
880	2.405292417068638144e+01
881	2.406646358014252129e+01
882	2.407999494528937134e+01
883	2.409351828002114715e+01
884	2.410703359819236979e+01
885	2.412054091361800090e+01
886	2.413404024007364512e+01
887	2.414753159129564963e+01
888	2.416101498098129241e+01
889	2.417449042278896698e+01
890	2.418795793033823571e+01
891	2.420141751721013534e+01
892	2.421486919694718409e+01
893	2.422831298305359482e+01
894	2.424174888899547753e+01
895	2.425517692820087134e+01
896	2.426859711406002162e+01
897	2.428200945992540838e+01
898	2.429541397911201273e+01
899	2.430881068489735597e+01
900	2.432219959052173053e+01
901	2.433558070918828520e+01
902	2.434895405406320634e+01
903	2.436231963827586711e+01
904	2.437567747491893044e+01
905	2.438902757704853386e+01
906	2.440236995768440309e+01
907	2.441570462981001199e+01
908	2.442903160637271753e+01
909	2.444235090028391255e+01
910	2.445566252441912170e+01
911	2.446896649161818260e+01
912	2.448226281468539867e+01
913	2.449555150638961010e+01
914	2.450883257946438576e+01
915	2.452210604660816884e+01
916	2.453537192048433013e+01
917	2.454863021372140253e+01
918	2.456188093891318402e+01
919	2.457512410861881236e+01
920	2.458835973536297814e+01
921	2.460158783163600660e+01
922	2.461480840989402452e+01
923	2.462802148255904200e+01
924	2.464122706201913360e+01
925	2.465442516062855205e+01
926	2.466761579070785260e+01
927	2.468079896454398181e+01
928	2.469397469439048010e+01
929	2.470714299246757761e+01
930	2.472030387096228665e+01
931	2.473345734202857571e+01
932	2.474660341778745831e+01
933	2.475974211032716710e+01
934	2.477287343170320000e+01
935	2.478599739393851209e+01
936	2.479911400902361862e+01
937	2.481222328891670514e+01
938	2.482532524554376252e+01
939	2.483841989079869350e+01
940	2.485150723654342286e+01
941	2.486458729460810346e+01
942	2.487766007679106295e+01
943	2.489072559485914127e+01
944	2.490378386054760540e+01
945	2.491683488556039805e+01
946	2.492987868157021580e+01
947	2.494291526021858729e+01
948	2.495594463311607925e+01
949	2.496896681184230005e+01
950	2.498198180794611289e+01
951	2.499498963294567488e+01
952	2.500799029832860398e+01
953	2.502098381555208206e+01
954	2.503397019604292595e+01
955	2.504694945119776150e+01
956	2.505992159238306982e+01
957	2.507288663093537906e+01
958	2.508584457816128577e+01
959	2.509879544533762896e+01
960	2.511173924371157895e+01
961	2.512467598450074036e+01
962	2.513760567889325515e+01
963	2.515052833804792698e+01
964	2.516344397309434200e+01
965	2.517635259513293633e+01
966	2.518925421523511687e+01
967	2.520214884444339987e+01
968	2.521503649377144285e+01
969	2.522791717420424717e+01
970	2.524079089669817222e+01
971	2.525365767218110236e+01
972	2.526651751155249670e+01
973	2.527937042568355253e+01
974	2.529221642541727988e+01
975	2.530505552156855131e+01
976	2.531788772492429729e+01
977	2.533071304624355591e+01
978	2.534353149625756529e+01
979	2.535634308566986661e+01
980	2.536914782515646039e+01
981	2.538194572536581362e+01
982	2.539473679691903740e+01
983	2.540752105040991538e+01
984	2.542029849640508132e+01
985	2.543306914544404762e+01
986	2.544583300803934733e+01
987	2.545859009467657685e+01
988	2.547134041581456998e+01
989	2.548408398188542279e+01
990	2.549682080329463219e+01
991	2.550955089042116342e+01
992	2.552227425361754953e+01
993	2.553499090321000509e+01
994	2.554770084949852205e+01
995	2.556040410275690888e+01
996	2.557310067323293623e+01
997	2.558579057114843280e+01
998	2.559847380669932093e+01
999	2.561115039005579774e+01
